id,conversation_id,line_order,speaker,hanzi,pinyin,meaning_ja,segs,source_site
461,46,6,阿泓,我也这么建议她了，希望公司能理解。,"Wǒ yě zhème jiànyì tā le, xīwàng gōngsī néng lǐjiě.",僕もそう提案したよ、会社が理解してくれるといいな。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""这么"", ""type"": ""vocab"", ""py"": ""zhème"", ""note"": ""こんなに、このように""}, {""text"": ""建议"", ""type"": ""vocab"", ""py"": ""jiànyì"", ""note"": ""提案する、提案""}, {""text"": ""她"", ""type"": ""vocab"", ""py"": ""tā"", ""note"": ""彼女""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""希望"", ""type"": ""grammar"", ""py"": ""xīwàng"", ""note"": ""「〜を望む」を表す動詞。""}, {""text"": ""公司"", ""type"": ""vocab"", ""py"": ""gōngsī"", ""note"": ""会社""}, {""text"": ""能"", ""type"": ""grammar"", ""py"": ""néng"", ""note"": ""「〜できる」という可能を表す助動詞。""}, {""text"": ""理解"", ""type"": ""vocab"", ""py"": ""lǐjiě"", ""note"": ""理解する""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
462,46,7,小茵,另外，家里人的支持也非常重要。,"Lìngwài, jiā li rén de zhīchí yě fēicháng zhòngyào.",それに、家族のサポートもすごく重要だよ。,"[{""text"": ""另外"", ""type"": ""vocab"", ""py"": ""lìngwài"", ""note"": ""そのほか、別に""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""家里人"", ""type"": ""vocab"", ""py"": ""jiālǐrén"", ""note"": ""家族""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""支持"", ""type"": ""vocab"", ""py"": ""zhīchí"", ""note"": ""支持する、支える""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""非常"", ""type"": ""vocab"", ""py"": ""fēicháng"", ""note"": ""非常に""}, {""text"": ""重要"", ""type"": ""vocab"", ""py"": ""zhòngyào"", ""note"": ""重要だ""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
463,46,8,阿泓,是啊，我打算多分担一些家务和带孩子的事情。,"Shì a, wǒ dǎsuàn duō fēndān yìxiē jiāwù hé dài háizi de shìqing.",そうだね、僕も家事や育児をもっと分担するつもりだよ。,"[{""text"": ""是"", ""type"": ""grammar"", ""py"": ""shì"", ""note"": ""「〜である」を表すbe動詞。""}, {""text"": ""啊"", ""type"": ""grammar"", ""py"": ""a"", ""note"": ""感嘆や語気をやわらげる文末助詞。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""打算"", ""type"": ""grammar"", ""py"": ""dǎsuàn"", ""note"": ""「〜するつもりだ」という計画を表す動詞。""}, {""text"": ""多"", ""type"": ""vocab"", ""py"": ""duō"", ""note"": ""多い""}, {""text"": ""分担"", ""type"": ""vocab"", ""py"": ""fēndān"", ""note"": ""分担する""}, {""text"": ""一些"", ""type"": ""grammar"", ""py"": ""yīxiē"", ""note"": ""「いくつかの、少しの」を表す数量表現。""}, {""text"": ""家务"", ""type"": ""vocab"", ""py"": ""jiāwù"", ""note"": ""家事""}, {""text"": ""和"", ""type"": ""grammar"", ""py"": ""hé"", ""note"": ""「〜と」を表す接続詞・介詞。""}, {""text"": ""带"", ""type"": ""vocab"", ""py"": ""dài"", ""note"": ""持って行く""}, {""text"": ""孩子"", ""type"": ""vocab"", ""py"": ""háizi"", ""note"": ""子供""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""事情"", ""type"": ""vocab"", ""py"": ""shìqíng"", ""note"": ""出来事、事柄""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
464,46,9,小茵,这样她的压力应该会小很多。,Zhèyàng tā de yālì yīnggāi huì xiǎo hěn duō.,それなら彼女のプレッシャーもだいぶ小さくなるはずだね。,"[{""text"": ""这样"", ""type"": ""vocab"", ""py"": ""zhèyàng"", ""note"": ""このように""}, {""text"": ""她"", ""type"": ""vocab"", ""py"": ""tā"", ""note"": ""彼女""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""压力"", ""type"": ""vocab"", ""py"": ""yālì"", ""note"": ""プレッシャー、ストレス""}, {""text"": ""应该"", ""type"": ""grammar"", ""py"": ""yīnggāi"", ""note"": ""「〜すべきだ」という当然・義務を表す助動詞。""}, {""text"": ""会"", ""type"": ""grammar"", ""py"": ""huì"", ""note"": ""「〜するだろう」「（習得して）〜できる」という可能性・技能を表す助動詞。""}, {""text"": ""小"", ""type"": ""vocab"", ""py"": ""xiǎo"", ""note"": ""小さい""}, {""text"": ""很多"", ""type"": ""vocab"", ""py"": ""hěnduō"", ""note"": ""多くの""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
465,46,10,阿泓,希望如此，家庭和事业都很重要，缺一不可。,"Xīwàng rúcǐ, jiātíng hé shìyè dōu hěn zhòngyào, quē yī bù kě.",そうだといいな、家庭もキャリアもどちらも大事で、どちらも欠かせないから。,"[{""text"": ""希望"", ""type"": ""grammar"", ""py"": ""xīwàng"", ""note"": ""「〜を望む」を表す動詞。""}, {""text"": ""如此"", ""type"": ""vocab"", ""py"": ""rúcǐ"", ""note"": ""このように、そのように""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""家庭"", ""type"": ""vocab"", ""py"": ""jiātíng"", ""note"": ""家庭""}, {""text"": ""和"", ""type"": ""grammar"", ""py"": ""hé"", ""note"": ""「〜と」を表す接続詞・介詞。""}, {""text"": ""事业"", ""type"": ""vocab"", ""py"": ""shìyè"", ""note"": ""キャリア、事業""}, {""text"": ""都"", ""type"": ""grammar"", ""py"": ""dōu"", ""note"": ""「みな、すべて」を表す副詞。""}, {""text"": ""很"", ""type"": ""grammar"", ""py"": ""hěn"", ""note"": ""「とても」を表す程度の副詞。形容詞文でよく使われる。""}, {""text"": ""重要"", ""type"": ""vocab"", ""py"": ""zhòngyào"", ""note"": ""重要だ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""缺一不可"", ""type"": ""vocab"", ""py"": ""quēyībùkě"", ""note"": ""一つも欠かせない""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
466,47,1,周老师,今天我们聊聊媒体素养，大家平时怎么获取新闻？,"Jīntiān wǒmen liáoliao méitǐ sùyǎng, dàjiā píngshí zěnme huòqǔ xīnwén?",今日はメディアリテラシーについて話しましょう、皆さんは普段どうやってニュースを得ていますか？,"[{""text"": ""今天"", ""type"": ""vocab"", ""py"": ""jīntiān"", ""note"": ""今日""}, {""text"": ""我们"", ""type"": ""vocab"", ""py"": ""wǒmen"", ""note"": ""私たち""}, {""text"": ""聊聊"", ""type"": ""vocab"", ""py"": ""liáoliáo"", ""note"": ""ちょっと話す""}, {""text"": ""媒体"", ""type"": ""vocab"", ""py"": ""méitǐ"", ""note"": ""メディア""}, {""text"": ""素养"", ""type"": ""vocab"", ""py"": ""sùyǎng"", ""note"": ""素養、リテラシー""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""大家"", ""type"": ""vocab"", ""py"": ""dàjiā"", ""note"": ""みんな""}, {""text"": ""平时"", ""type"": ""vocab"", ""py"": ""píngshí"", ""note"": ""普段""}, {""text"": ""怎么"", ""type"": ""grammar"", ""py"": ""zěnme"", ""note"": ""「どうやって、なぜ」を表す疑問詞。""}, {""text"": ""获取"", ""type"": ""vocab"", ""py"": ""huòqǔ"", ""note"": ""取得する""}, {""text"": ""新闻"", ""type"": ""vocab"", ""py"": ""xīnwén"", ""note"": ""ニュース""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
467,47,2,小蓓,我主要通过社交媒体看新闻，比较方便快捷。,"Wǒ zhǔyào tōngguò shèjiāo méitǐ kàn xīnwén, bǐjiào fāngbiàn kuàijié.",私は主にSNSでニュースを見ています、便利で速いので。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""主要"", ""type"": ""vocab"", ""py"": ""zhǔyào"", ""note"": ""主に""}, {""text"": ""通过"", ""type"": ""vocab"", ""py"": ""tōngguò"", ""note"": ""〜を通して""}, {""text"": ""社交"", ""type"": ""vocab"", ""py"": ""shèjiāo"", ""note"": ""ソーシャル、交際""}, {""text"": ""媒体"", ""type"": ""vocab"", ""py"": ""méitǐ"", ""note"": ""メディア""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""新闻"", ""type"": ""vocab"", ""py"": ""xīnwén"", ""note"": ""ニュース""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""比较"", ""type"": ""grammar"", ""py"": ""bǐjiào"", ""note"": ""「わりと、比較的」を表す程度の副詞。""}, {""text"": ""方便快捷"", ""type"": ""vocab"", ""py"": ""fāngbiànkuàijié"", ""note"": ""便利で手早い""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
468,47,3,大卫,不过社交媒体上的信息真假难辨，这是个问题。,"Búguò shèjiāo méitǐ shàng de xìnxī zhēnjiǎ nán biàn, zhè shì ge wèntí.",でもSNS上の情報は真偽の見分けが難しくて、これが問題だと思います。,"[{""text"": ""不过"", ""type"": ""grammar"", ""py"": ""bùguò"", ""note"": ""「ただし、でも」を表す軽い転換の接続詞。""}, {""text"": ""社交"", ""type"": ""vocab"", ""py"": ""shèjiāo"", ""note"": ""ソーシャル、交際""}, {""text"": ""媒体"", ""type"": ""vocab"", ""py"": ""méitǐ"", ""note"": ""メディア""}, {""text"": ""上"", ""type"": ""vocab"", ""py"": ""shàng"", ""note"": ""上、〜において""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""信息"", ""type"": ""vocab"", ""py"": ""xìnxī"", ""note"": ""情報""}, {""text"": ""真假难辨"", ""type"": ""vocab"", ""py"": ""zhēnjiǎnánbiàn"", ""note"": ""真偽の区別がつきにくい""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""这"", ""type"": ""vocab"", ""py"": ""zhè"", ""note"": ""これ""}, {""text"": ""是"", ""type"": ""grammar"", ""py"": ""shì"", ""note"": ""「〜である」を表すbe動詞。""}, {""text"": ""个"", ""type"": ""vocab"", ""py"": ""gè"", ""note"": ""〜個（量詞）""}, {""text"": ""问题"", ""type"": ""vocab"", ""py"": ""wèntí"", ""note"": ""問題""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
469,47,4,周老师,说得对，那你们平时怎么判断信息的可靠性？,"Shuō de duì, nà nǐmen píngshí zěnme pànduàn xìnxī de kěkàoxìng?",その通りです、では普段どうやって情報の信頼性を判断していますか？,"[{""text"": ""说得对"", ""type"": ""vocab"", ""py"": ""shuōdéduì"", ""note"": ""言う通りだ""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""那"", ""type"": ""vocab"", ""py"": ""nà"", ""note"": ""あれ、それ／それなら""}, {""text"": ""你们"", ""type"": ""vocab"", ""py"": ""nǐmen"", ""note"": ""あなたたち""}, {""text"": ""平时"", ""type"": ""vocab"", ""py"": ""píngshí"", ""note"": ""普段""}, {""text"": ""怎么"", ""type"": ""grammar"", ""py"": ""zěnme"", ""note"": ""「どうやって、なぜ」を表す疑問詞。""}, {""text"": ""判断"", ""type"": ""vocab"", ""py"": ""pànduàn"", ""note"": ""判断する""}, {""text"": ""信息"", ""type"": ""vocab"", ""py"": ""xìnxī"", ""note"": ""情報""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""可靠性"", ""type"": ""vocab"", ""py"": ""kěkàoxìng"", ""note"": ""信頼性""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
470,47,5,小蓓,我会看看这条新闻是不是有正规媒体也报道过。,Wǒ huì kànkan zhè tiáo xīnwén shì bu shì yǒu zhèngguī méitǐ yě bàodào guo.,そのニュースを正規のメディアも報道しているかどうかを見ます。,"[{""text"": ""我会"", ""type"": ""vocab"", ""py"": ""wǒhuì"", ""note"": ""私は〜します""}, {""text"": ""看看"", ""type"": ""vocab"", ""py"": ""kànkàn"", ""note"": ""ちょっと見る""}, {""text"": ""这"", ""type"": ""vocab"", ""py"": ""zhè"", ""note"": ""これ""}, {""text"": ""条"", ""type"": ""vocab"", ""py"": ""tiáo"", ""note"": ""〜件（量詞）""}, {""text"": ""新闻"", ""type"": ""vocab"", ""py"": ""xīnwén"", ""note"": ""ニュース""}, {""text"": ""是不是"", ""type"": ""grammar"", ""py"": ""shìbúshì"", ""note"": ""「〜かどうか、〜ですよね」と確認する疑問表現。""}, {""text"": ""有"", ""type"": ""grammar"", ""py"": ""yǒu"", ""note"": ""「持っている、ある」を表す動詞。否定形は「没有」。""}, {""text"": ""正规"", ""type"": ""vocab"", ""py"": ""zhèngguī"", ""note"": ""正規の、正式な""}, {""text"": ""媒体"", ""type"": ""vocab"", ""py"": ""méitǐ"", ""note"": ""メディア""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""报道"", ""type"": ""vocab"", ""py"": ""bàodào"", ""note"": ""報道""}, {""text"": ""过"", ""type"": ""grammar"", ""py"": ""guò"", ""note"": ""動詞の後について「〜したことがある」という経験を表す助詞。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
471,47,6,大卫,我还会查一下发布者的背景，看是否可信。,"Wǒ hái huì chá yíxià fābùzhě de bèijǐng, kàn shìfǒu kěxìn.",発信者の背景も調べて、信頼できるかどうかを見ます。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""还"", ""type"": ""grammar"", ""py"": ""hái"", ""note"": ""「まだ、さらに」を表す副詞。""}, {""text"": ""会查"", ""type"": ""vocab"", ""py"": ""huìchá"", ""note"": ""調べるだろう（会＋查）""}, {""text"": ""一下"", ""type"": ""grammar"", ""py"": ""yīxià"", ""note"": ""動詞の後について「ちょっと〜する」と動作の軽さ・短さを表す表現。""}, {""text"": ""发布者"", ""type"": ""vocab"", ""py"": ""fābùzhě"", ""note"": ""発信者""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""背景"", ""type"": ""vocab"", ""py"": ""bèijǐng"", ""note"": ""背景""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""是否"", ""type"": ""vocab"", ""py"": ""shìfǒu"", ""note"": ""〜かどうか""}, {""text"": ""可信"", ""type"": ""vocab"", ""py"": ""kěxìn"", ""note"": ""信頼できる""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
472,47,7,周老师,除了这些方法以外，也要注意不要被标题党误导。,"Chúle zhèxiē fāngfǎ yǐwài, yě yào zhùyì búyào bèi biāotídǎng wùdǎo.",これらの方法以外にも、扇情的な見出しに惑わされないよう注意する必要があります。,"[{""text"": ""除了"", ""type"": ""grammar"", ""py"": ""chúle"", ""note"": ""「〜を除いて、〜のほかに」を表す介詞。「除了…以外…」の形で使う。""}, {""text"": ""这些"", ""type"": ""vocab"", ""py"": ""zhèxiē"", ""note"": ""これらの""}, {""text"": ""方法"", ""type"": ""vocab"", ""py"": ""fāngfǎ"", ""note"": ""方法""}, {""text"": ""以外"", ""type"": ""grammar"", ""py"": ""yǐwài"", ""note"": ""「〜以外」を表す語。「除了…以外」の形でよく使う。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""要"", ""type"": ""grammar"", ""py"": ""yào"", ""note"": ""「〜したい、〜するつもりだ」という意志・必要を表す助動詞。""}, {""text"": ""注意"", ""type"": ""vocab"", ""py"": ""zhùyì"", ""note"": ""注意する""}, {""text"": ""不要"", ""type"": ""vocab"", ""py"": ""búyào"", ""note"": ""〜しないで""}, {""text"": ""被"", ""type"": ""grammar"", ""py"": ""bèi"", ""note"": ""受身文を作る介詞（「〜される」）。""}, {""text"": ""标题"", ""type"": ""vocab"", ""py"": ""biāotí"", ""note"": ""見出し、タイトル""}, {""text"": ""党"", ""type"": ""vocab"", ""py"": ""dǎng"", ""note"": ""〜党（ここでは『标题党』＝扇情的な見出しを使う人、の意）""}, {""text"": ""误导"", ""type"": ""vocab"", ""py"": ""wùdǎo"", ""note"": ""誤解させる、ミスリードする""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
473,47,8,小蓓,对，很多人只看标题就转发，根本不看内容。,"Duì, hěn duō rén zhǐ kàn biāotí jiù zhuǎnfā, gēnběn bú kàn nèiróng.",そうです、多くの人が見出しだけ見て転送してしまって、内容を全然読まないんです。,"[{""text"": ""对"", ""type"": ""grammar"", ""py"": ""duì"", ""note"": ""「〜に対して」を表す介詞、または「正しい」という意味の形容詞。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""很多"", ""type"": ""vocab"", ""py"": ""hěnduō"", ""note"": ""多くの""}, {""text"": ""人"", ""type"": ""vocab"", ""py"": ""rén"", ""note"": ""人""}, {""text"": ""只"", ""type"": ""vocab"", ""py"": ""zhǐ"", ""note"": ""ただ〜だけ""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""标题"", ""type"": ""vocab"", ""py"": ""biāotí"", ""note"": ""見出し、タイトル""}, {""text"": ""就"", ""type"": ""grammar"", ""py"": ""jiù"", ""note"": ""「すぐに、まさに」など、条件の帰結や強調を表す副詞。""}, {""text"": ""转发"", ""type"": ""vocab"", ""py"": ""zhuǎnfā"", ""note"": ""転送する、シェアする""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""根本"", ""type"": ""vocab"", ""py"": ""gēnběn"", ""note"": ""そもそも、根本的に""}, {""text"": ""不看"", ""type"": ""vocab"", ""py"": ""bùkàn"", ""note"": ""見ない""}, {""text"": ""内容"", ""type"": ""vocab"", ""py"": ""nèiróng"", ""note"": ""内容""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
474,47,9,周老师,所以我们更需要培养独立思考和批判的能力。,Suǒyǐ wǒmen gèng xūyào péiyǎng dúlì sīkǎo hé pīpàn de nénglì.,だからこそ独立して考え、批判的に判断する力を養う必要があります。,"[{""text"": ""所以"", ""type"": ""grammar"", ""py"": ""suǒyǐ"", ""note"": ""「だから」と結果を表す接続詞。""}, {""text"": ""我们"", ""type"": ""vocab"", ""py"": ""wǒmen"", ""note"": ""私たち""}, {""text"": ""更"", ""type"": ""grammar"", ""py"": ""gèng"", ""note"": ""「さらに、もっと」を表す程度の副詞（比較を強める）。""}, {""text"": ""需要"", ""type"": ""vocab"", ""py"": ""xūyào"", ""note"": ""必要とする""}, {""text"": ""培养"", ""type"": ""vocab"", ""py"": ""péiyǎng"", ""note"": ""養う、育てる""}, {""text"": ""独立思考"", ""type"": ""vocab"", ""py"": ""dúlìsīkǎo"", ""note"": ""独立した思考""}, {""text"": ""和"", ""type"": ""grammar"", ""py"": ""hé"", ""note"": ""「〜と」を表す接続詞・介詞。""}, {""text"": ""批判"", ""type"": ""vocab"", ""py"": ""pīpàn"", ""note"": ""批判する""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""能力"", ""type"": ""vocab"", ""py"": ""nénglì"", ""note"": ""能力""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
475,47,10,大卫,明白了，以后看新闻会更谨慎一些。,"Míngbai le, yǐhòu kàn xīnwén huì gèng jǐnshèn yìxiē.",分かりました、これからはニュースを見るときもっと慎重にします。,"[{""text"": ""明白"", ""type"": ""vocab"", ""py"": ""míngbái"", ""note"": ""分かる""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""以后"", ""type"": ""vocab"", ""py"": ""yǐhòu"", ""note"": ""〜以後、これから""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""新闻"", ""type"": ""vocab"", ""py"": ""xīnwén"", ""note"": ""ニュース""}, {""text"": ""会"", ""type"": ""grammar"", ""py"": ""huì"", ""note"": ""「〜するだろう」「（習得して）〜できる」という可能性・技能を表す助動詞。""}, {""text"": ""更"", ""type"": ""grammar"", ""py"": ""gèng"", ""note"": ""「さらに、もっと」を表す程度の副詞（比較を強める）。""}, {""text"": ""谨慎"", ""type"": ""vocab"", ""py"": ""jǐnshèn"", ""note"": ""慎重だ""}, {""text"": ""一些"", ""type"": ""grammar"", ""py"": ""yīxiē"", ""note"": ""「いくつかの、少しの」を表す数量表現。""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
476,48,1,主持人,今天我们讨论社交媒体对年轻人的影响，吴博士您怎么看？,"Jīntiān wǒmen tǎolùn shèjiāo méitǐ duì niánqīngrén de yǐngxiǎng, Wú bóshì nín zěnme kàn?",今日はSNSが若者に与える影響について話し合います、呉博士はどうお考えですか？,"[{""text"": ""今天"", ""type"": ""vocab"", ""py"": ""jīntiān"", ""note"": ""今日""}, {""text"": ""我们"", ""type"": ""vocab"", ""py"": ""wǒmen"", ""note"": ""私たち""}, {""text"": ""讨论"", ""type"": ""vocab"", ""py"": ""tǎolùn"", ""note"": ""討論する""}, {""text"": ""社交"", ""type"": ""vocab"", ""py"": ""shèjiāo"", ""note"": ""ソーシャル、交際""}, {""text"": ""媒体"", ""type"": ""vocab"", ""py"": ""méitǐ"", ""note"": ""メディア""}, {""text"": ""对"", ""type"": ""grammar"", ""py"": ""duì"", ""note"": ""「〜に対して」を表す介詞、または「正しい」という意味の形容詞。""}, {""text"": ""年轻人"", ""type"": ""vocab"", ""py"": ""niánqīngrén"", ""note"": ""若者""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""影响"", ""type"": ""vocab"", ""py"": ""yǐngxiǎng"", ""note"": ""影響する""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""吴博士"", ""type"": ""vocab"", ""py"": ""wúbóshì"", ""note"": ""（人名）""}, {""text"": ""您"", ""type"": ""vocab"", ""py"": ""nín"", ""note"": ""あなた（敬称）""}, {""text"": ""怎么"", ""type"": ""grammar"", ""py"": ""zěnme"", ""note"": ""「どうやって、なぜ」を表す疑問詞。""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""？"", ""type"": ""punct""}]",HSKspeaking_practice
477,48,2,吴博士,社交媒体一方面拉近了人与人的距离，另一方面也带来不少心理压力。,"Shèjiāo méitǐ yì fāngmiàn lājìn le rén yǔ rén de jùlí, lìng yì fāngmiàn yě dàilái bù shǎo xīnlǐ yālì.",SNSは一方で人と人との距離を縮めましたが、他方で少なからぬ心理的プレッシャーももたらしています。,"[{""text"": ""社交"", ""type"": ""vocab"", ""py"": ""shèjiāo"", ""note"": ""ソーシャル、交際""}, {""text"": ""媒体"", ""type"": ""vocab"", ""py"": ""méitǐ"", ""note"": ""メディア""}, {""text"": ""一方面"", ""type"": ""grammar"", ""py"": ""yìfāngmiàn"", ""note"": ""「一方では」を表す表現。「一方面…另一方面…」の形で物事の二つの側面を対比して述べる。""}, {""text"": ""拉近"", ""type"": ""vocab"", ""py"": ""lājìn"", ""note"": ""縮める、近づける""}, {""text"": ""了"", ""type"": ""grammar"", ""py"": ""le"", ""note"": ""動作の完了や状態の変化を表す助詞（文末や動詞の直後に置く）。""}, {""text"": ""人"", ""type"": ""vocab"", ""py"": ""rén"", ""note"": ""人""}, {""text"": ""与"", ""type"": ""vocab"", ""py"": ""yǔ"", ""note"": ""〜と""}, {""text"": ""人"", ""type"": ""vocab"", ""py"": ""rén"", ""note"": ""人""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""距离"", ""type"": ""vocab"", ""py"": ""jùlí"", ""note"": ""距離""}, {""text"": ""，"", ""type"": ""punct""}, {""text"": ""另一方面"", ""type"": ""vocab"", ""py"": ""lìngyìfāngmiàn"", ""note"": ""他方では（「一方面…另一方面…」の形で対比を表す）""}, {""text"": ""也"", ""type"": ""grammar"", ""py"": ""yě"", ""note"": ""「〜も」を表す副詞。""}, {""text"": ""带来"", ""type"": ""vocab"", ""py"": ""dàilái"", ""note"": ""もたらす""}, {""text"": ""不少"", ""type"": ""vocab"", ""py"": ""bùshǎo"", ""note"": ""少なくない""}, {""text"": ""心理压力"", ""type"": ""vocab"", ""py"": ""xīnlǐyālì"", ""note"": ""心理的プレッシャー""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
478,48,3,小凡,我自己就经常因为看别人的生活而感到焦虑。,Wǒ zìjǐ jiù jīngcháng yīnwèi kàn biéren de shēnghuó ér gǎndào jiāolǜ.,私自身、他人の生活を見て不安を感じることがよくあります。,"[{""text"": ""我"", ""type"": ""vocab"", ""py"": ""wǒ"", ""note"": ""私""}, {""text"": ""自己"", ""type"": ""vocab"", ""py"": ""zìjǐ"", ""note"": ""自分自身""}, {""text"": ""就"", ""type"": ""grammar"", ""py"": ""jiù"", ""note"": ""「すぐに、まさに」など、条件の帰結や強調を表す副詞。""}, {""text"": ""经常"", ""type"": ""vocab"", ""py"": ""jīngcháng"", ""note"": ""よく、しょっちゅう""}, {""text"": ""因为"", ""type"": ""grammar"", ""py"": ""yīnwèi"", ""note"": ""「なぜなら、〜なので」と原因を表す接続詞。「因为…所以…」の形でよく使う。""}, {""text"": ""看"", ""type"": ""vocab"", ""py"": ""kàn"", ""note"": ""見る""}, {""text"": ""别人"", ""type"": ""vocab"", ""py"": ""biérén"", ""note"": ""他の人""}, {""text"": ""的"", ""type"": ""grammar"", ""py"": ""de"", ""note"": ""名詞を修飾し、所有・限定を表す助詞（〜の）。""}, {""text"": ""生活"", ""type"": ""vocab"", ""py"": ""shēnghuó"", ""note"": ""生活""}, {""text"": ""而"", ""type"": ""vocab"", ""py"": ""ér"", ""note"": ""そして、しかし""}, {""text"": ""感到"", ""type"": ""vocab"", ""py"": ""gǎndào"", ""note"": ""感じる""}, {""text"": ""焦虑"", ""type"": ""vocab"", ""py"": ""jiāolǜ"", ""note"": ""不安、焦り""}, {""text"": ""。"", ""type"": ""punct""}]",HSKspeaking_practice
